participant_id,synthetic,device,recruitment_source,cohort_site,age_years,wears_glasses,prior_eye_tracking,display_width_cm,low_light,accuracy_deg,rms_precision_deg,data_loss,valid_trial_share,sampling_rate_hz
SYN-W-0441,True,webcam,prolific,remote,41.16873,False,False,30.085407,True,1.538266,0.475778,0.081716,0.906615,31.500101
SYN-W-0442,True,webcam,prolific,remote,62.037343,False,False,41.991219,False,1.257004,0.267999,0.116212,0.941037,30.723972
SYN-W-0443,True,webcam,prolific,remote,48.82424,False,False,33.606191,False,1.111523,0.497943,0.032113,0.946164,29.090486
SYN-W-0444,True,webcam,prolific,remote,53.485904,False,False,31.318581,False,1.821025,0.701897,0.024794,0.932794,25.910691
SYN-W-0445,True,webcam,prolific,remote,34.114529,True,False,30.075165,False,0.822152,0.524201,0.091102,0.978299,35.0376
SYN-W-0446,True,webcam,prolific,remote,46.252772,False,False,33.777453,True,1.435174,0.513734,0.099851,0.925374,27.35456
SYN-W-0447,True,webcam,prolific,remote,41.363644,True,False,28.43282,False,1.223448,0.208052,0.142452,0.925286,32.171647
SYN-W-0448,True,webcam,prolific,remote,49.681093,False,False,33.059591,False,1.55904,0.577127,0.169755,0.960187,31.966346
SYN-W-0449,True,webcam,prolific,remote,46.772349,False,False,31.570429,False,0.93634,0.548601,0.099848,0.925971,29.337508
SYN-W-0450,True,webcam,prolific,remote,60.434048,False,False,44.653981,False,1.419589,0.437655,0.05306,0.93834,27.944666
SYN-W-0451,True,webcam,prolific,remote,55.146103,False,False,30.370397,False,1.270173,0.349041,0.13249,0.93973,30.210141
SYN-W-0452,True,webcam,prolific,remote,43.751535,False,False,34.550309,False,1.379337,0.468976,0.224143,0.854585,26.242534
SYN-W-0453,True,webcam,prolific,remote,31.369762,True,False,34.894682,False,0.775475,0.468723,0.047629,0.951637,26.673394
SYN-W-0454,True,webcam,prolific,remote,46.857118,False,False,28.400691,False,1.03512,0.482151,0.05552,0.949833,30.049931
SYN-W-0455,True,webcam,prolific,remote,51.902304,False,False,32.843553,False,1.485969,0.520141,0.049774,1.0,30.542341
SYN-W-0456,True,webcam,prolific,remote,47.723299,False,False,46.390683,False,1.050372,0.659968,0.157381,0.967822,32.629971
SYN-W-0457,True,webcam,prolific,remote,48.42772,False,False,43.120689,False,0.672553,0.516215,0.015066,0.913057,33.97375
SYN-W-0458,True,webcam,prolific,remote,42.992105,False,False,40.468691,False,1.240832,0.765752,0.075123,0.961059,25.974928
SYN-W-0459,True,webcam,prolific,remote,68.109159,False,True,37.272923,False,1.467457,0.56349,0.0,0.956046,28.169857
SYN-W-0460,True,webcam,prolific,remote,49.518928,True,False,28.275236,False,0.938637,0.62729,0.074193,0.957078,28.219021
SYN-W-0461,True,webcam,prolific,remote,44.870529,False,False,33.144758,False,1.304616,0.392655,0.116617,0.98136,29.518643
SYN-W-0462,True,webcam,prolific,remote,22.59691,False,False,31.667466,False,1.414207,0.398799,0.121824,0.907314,28.982763
SYN-W-0463,True,webcam,prolific,remote,47.123054,True,False,32.667146,False,0.998186,0.339046,0.178931,0.944372,26.463879
SYN-W-0464,True,webcam,prolific,remote,36.828727,False,False,33.242386,False,0.94873,0.561671,0.173294,0.958241,26.246118
SYN-W-0465,True,webcam,prolific,remote,44.412929,False,False,30.491279,True,1.373943,0.691135,0.093229,0.950639,28.677416
SYN-W-0466,True,webcam,prolific,remote,42.500418,True,False,36.009856,False,1.221064,0.615024,0.166052,0.88869,30.924942
SYN-W-0467,True,webcam,prolific,remote,53.330719,False,False,29.49376,False,1.25268,0.599615,0.091319,0.917358,29.502543
SYN-W-0468,True,webcam,prolific,remote,18.0,False,False,37.923042,False,1.215882,0.281984,0.18128,0.967095,29.44517
SYN-W-0469,True,webcam,prolific,remote,40.299688,True,False,33.693199,False,0.93849,0.685944,0.027622,0.953192,32.54941
SYN-W-0470,True,webcam,prolific,remote,74.804935,True,False,44.84346,False,1.53295,0.361773,0.101705,0.927519,24.244864
SYN-W-0471,True,webcam,prolific,remote,33.819855,True,False,34.089556,False,1.505724,0.59203,0.043471,0.991375,32.491739
SYN-W-0472,True,webcam,prolific,remote,54.370992,True,False,23.548951,True,1.083273,0.551162,0.055262,0.939349,26.252077
SYN-W-0473,True,webcam,prolific,remote,42.686241,False,False,31.560963,False,1.247143,0.477422,0.089687,0.975556,30.771821
SYN-W-0474,True,webcam,prolific,remote,54.334165,False,False,33.006492,False,0.5999,0.78966,0.132859,0.917512,32.365851
SYN-W-0475,True,webcam,prolific,remote,48.568642,True,False,32.874529,False,1.347892,0.451817,0.09169,0.966673,29.469237
SYN-W-0476,True,webcam,prolific,remote,61.751437,False,False,36.839028,False,0.957298,0.445736,0.022628,0.928985,28.04991
SYN-W-0477,True,webcam,prolific,remote,43.933153,False,False,28.848415,False,1.047763,0.732485,0.096438,0.964279,30.211731
SYN-W-0478,True,webcam,prolific,remote,54.547516,False,False,47.346382,False,0.533288,0.466668,0.19941,0.853325,28.843505
SYN-W-0479,True,webcam,prolific,remote,35.926893,False,False,34.791503,False,0.731209,0.316007,0.057295,0.964273,34.764563
SYN-W-0480,True,webcam,prolific,remote,50.557983,True,False,35.602619,False,0.573865,0.30169,0.079933,0.973236,34.398174
SYN-W-0481,True,webcam,prolific,remote,48.876161,False,False,30.215122,False,0.931562,0.490193,0.0934,0.941104,29.53362
SYN-W-0482,True,webcam,prolific,remote,37.785323,True,False,21.798102,False,1.117764,0.371052,0.079588,0.948625,30.852818
SYN-W-0483,True,webcam,prolific,remote,21.583561,False,False,31.952866,True,1.034755,0.642398,0.121418,0.983079,31.502146
SYN-W-0484,True,webcam,prolific,remote,40.366063,True,True,32.638321,False,0.98631,0.362914,0.108815,0.895054,32.627999
SYN-W-0485,True,webcam,prolific,remote,65.345723,False,False,36.884354,False,1.014492,0.360163,0.078346,0.968786,28.131138
SYN-W-0486,True,webcam,prolific,remote,50.46555,True,False,25.848082,False,1.620477,0.602055,0.112695,0.963603,30.864803
SYN-W-0487,True,webcam,prolific,remote,30.612609,True,False,45.170644,False,1.105001,0.47195,0.089527,0.873335,32.307003
SYN-W-0488,True,webcam,prolific,remote,35.756496,False,True,38.632053,False,1.082769,0.650483,0.051661,0.974394,32.199877
SYN-W-0489,True,webcam,prolific,remote,38.941284,True,False,40.10042,False,1.424405,0.579975,0.041826,0.906459,28.138467
SYN-W-0490,True,webcam,prolific,remote,18.0,False,True,33.428629,False,0.818374,0.654129,0.01757,0.899164,29.842196
SYN-W-0491,True,webcam,prolific,remote,34.216674,False,False,34.913524,False,1.329388,0.635948,0.174859,0.990656,27.096812
SYN-W-0492,True,webcam,prolific,remote,44.091564,False,False,39.111062,False,1.220057,0.392594,0.063912,0.952345,33.606643
SYN-W-0493,True,webcam,prolific,remote,24.905306,False,False,28.903092,False,1.285496,0.423961,0.165178,0.925126,25.128627
SYN-W-0494,True,webcam,prolific,remote,50.073894,False,False,42.903611,False,0.818869,0.414975,0.064573,0.925384,30.516246
SYN-W-0495,True,webcam,prolific,remote,33.855086,False,False,26.943665,False,1.277555,0.634472,0.08934,0.924691,24.509303
SYN-W-0496,True,webcam,prolific,remote,35.800373,False,False,35.244903,False,1.096616,0.330268,0.093668,0.888865,31.743127
SYN-W-0497,True,webcam,prolific,remote,61.907081,False,False,34.481307,False,0.928544,0.655588,0.031789,0.970438,28.715337
SYN-W-0498,True,webcam,prolific,remote,28.35044,True,False,38.744585,False,1.241172,0.462702,0.095583,0.941921,29.421829
SYN-W-0499,True,webcam,prolific,remote,34.644573,True,False,22.373145,False,0.898213,0.489662,0.044119,0.930345,31.61452
SYN-W-0500,True,webcam,prolific,remote,60.402056,True,False,31.441411,False,0.739908,0.554081,0.1516,0.936952,33.33919
SYN-P-0001,True,professional,mayo_mock_cohort,lab,61.803995,False,False,53.021518,False,0.763166,0.344615,0.058312,0.989059,123.975328
SYN-P-0002,True,professional,mayo_mock_cohort,lab,58.797573,True,False,52.216614,False,0.756395,0.244668,0.013389,0.953229,119.298867
SYN-P-0003,True,professional,mayo_mock_cohort,lab,41.007041,False,False,53.740345,False,0.623318,0.389081,0.019663,0.96763,121.427778
SYN-P-0004,True,professional,mayo_mock_cohort,lab,36.281028,False,False,57.047043,False,0.676962,0.272559,0.102202,0.977112,114.657822
SYN-P-0005,True,professional,mayo_mock_cohort,lab,54.475252,False,False,55.265173,False,0.977014,0.287865,0.002884,0.992916,126.084381
SYN-P-0006,True,professional,mayo_mock_cohort,lab,25.988321,True,False,54.670791,False,0.957233,0.370319,0.025335,0.982152,117.489134
SYN-P-0007,True,professional,mayo_mock_cohort,lab,53.952138,False,False,49.429019,False,0.659891,0.289594,0.052744,0.98797,118.833002
SYN-P-0008,True,professional,mayo_mock_cohort,lab,44.822741,False,False,50.896133,False,0.598634,0.20133,0.01963,0.950132,114.917388
SYN-P-0009,True,professional,mayo_mock_cohort,lab,29.893665,False,False,51.070932,False,0.700439,0.376226,0.039993,0.976856,118.850097
SYN-P-0010,True,professional,mayo_mock_cohort,lab,37.889125,False,False,51.701573,False,0.455798,0.327362,0.056162,0.988553,120.064661
SYN-P-0011,True,professional,mayo_mock_cohort,lab,28.226017,False,False,53.312351,False,0.562199,0.195772,0.043064,0.992375,122.033062
SYN-P-0012,True,professional,mayo_mock_cohort,lab,39.640694,False,False,48.328345,False,0.774919,0.282098,0.027949,1.0,118.11761
SYN-P-0013,True,professional,mayo_mock_cohort,lab,18.0,False,False,48.399737,False,0.368197,0.229979,0.023775,0.959706,114.954102
SYN-P-0014,True,professional,mayo_mock_cohort,lab,59.501585,True,False,52.994931,False,0.618089,0.158429,0.038609,0.964599,110.051748
SYN-P-0015,True,professional,mayo_mock_cohort,lab,57.147232,False,False,47.998992,False,0.35412,0.272966,0.078681,1.0,124.877526
SYN-P-0016,True,professional,mayo_mock_cohort,lab,31.019448,False,False,52.182807,False,0.689776,0.082423,0.037361,1.0,119.622189
SYN-P-0017,True,professional,mayo_mock_cohort,lab,47.542407,False,False,52.93125,False,0.520979,0.211121,0.030184,0.971115,118.499914
SYN-P-0018,True,professional,mayo_mock_cohort,lab,44.897513,True,False,47.064173,False,0.464922,0.175852,0.048759,0.94838,123.445508
SYN-P-0019,True,professional,mayo_mock_cohort,lab,48.9263,False,False,50.833099,False,0.456602,0.253048,0.037249,0.965869,117.551262
SYN-P-0020,True,professional,mayo_mock_cohort,lab,25.533325,True,False,51.473659,False,0.520664,0.285919,0.038468,1.0,120.625041
SYN-P-0021,True,professional,mayo_mock_cohort,lab,34.378956,True,False,54.74805,False,0.689275,0.266532,0.068583,0.976107,115.772459
SYN-P-0022,True,professional,mayo_mock_cohort,lab,41.742858,False,False,52.979714,False,0.632196,0.305585,0.025605,0.986264,127.569977
SYN-P-0023,True,professional,mayo_mock_cohort,lab,43.300596,False,False,48.811515,False,0.854388,0.305907,0.040271,0.992791,119.105044
SYN-P-0024,True,professional,mayo_mock_cohort,lab,26.850765,True,False,50.509335,False,0.591046,0.271395,0.053359,0.973139,121.386189
SYN-P-0025,True,professional,mayo_mock_cohort,lab,49.643534,False,False,46.913623,False,0.308749,0.156336,0.07001,0.982464,119.471099
SYN-P-0026,True,professional,mayo_mock_cohort,lab,56.513766,False,False,51.84068,False,0.606855,0.200074,0.038411,0.985282,121.265444
SYN-P-0027,True,professional,mayo_mock_cohort,lab,42.229952,True,False,48.803639,False,0.348066,0.220729,0.040318,0.983725,118.18966
SYN-P-0028,True,professional,mayo_mock_cohort,lab,53.321815,True,False,52.388058,False,0.834923,0.247344,0.051432,0.96779,123.431611
SYN-P-0029,True,professional,mayo_mock_cohort,lab,66.553515,False,False,53.081557,False,0.414627,0.217848,0.03606,0.99905,121.841538
SYN-P-0030,True,professional,mayo_mock_cohort,lab,65.999512,False,False,49.71736,False,0.349557,0.234848,0.03576,0.97301,117.528454
SYN-P-0031,True,professional,mayo_mock_cohort,lab,30.600974,True,True,53.102634,False,0.655227,0.397894,0.053232,0.966472,121.930203
SYN-P-0032,True,professional,mayo_mock_cohort,lab,51.720644,True,False,51.520692,False,0.750192,0.185927,0.013238,0.986388,122.338948
SYN-P-0033,True,professional,mayo_mock_cohort,lab,54.009937,True,False,53.90532,False,1.067725,0.372121,0.053799,0.988545,125.028523
SYN-P-0034,True,professional,mayo_mock_cohort,lab,29.501544,True,True,52.950284,False,0.919483,0.315356,0.057794,0.972828,114.24106
SYN-P-0035,True,professional,mayo_mock_cohort,lab,61.419928,True,False,53.2729,False,0.679972,0.289814,0.043628,0.961374,122.183555
SYN-P-0036,True,professional,mayo_mock_cohort,lab,18.0,False,False,48.773163,False,0.757078,0.279548,0.055562,0.98006,117.593653
SYN-P-0037,True,professional,mayo_mock_cohort,lab,54.253334,True,False,51.342328,False,0.519841,0.317804,0.024597,1.0,121.962635
SYN-P-0038,True,professional,mayo_mock_cohort,lab,25.061105,True,False,47.223392,False,0.678224,0.324506,0.02653,0.9661,119.904886
SYN-P-0039,True,professional,mayo_mock_cohort,lab,35.218975,True,True,48.079686,False,0.77936,0.318171,0.029662,0.992632,116.701603
SYN-P-0040,True,professional,mayo_mock_cohort,lab,28.093327,False,False,52.728402,False,0.456403,0.283287,0.0,0.983636,118.654783
SYN-P-0041,True,professional,mayo_mock_cohort,lab,63.932108,True,False,57.686443,False,0.664871,0.230046,0.038963,0.959668,122.188152
SYN-P-0042,True,professional,mayo_mock_cohort,lab,50.49476,True,False,52.806799,False,0.553846,0.24747,0.055375,0.997175,127.1865
SYN-P-0043,True,professional,mayo_mock_cohort,lab,55.239274,True,False,52.012239,False,0.338096,0.21227,0.032315,0.973003,122.100341
SYN-P-0044,True,professional,mayo_mock_cohort,lab,43.654636,False,False,52.162696,False,0.753533,0.238298,0.053504,0.972798,122.306374
SYN-P-0045,True,professional,mayo_mock_cohort,lab,31.142262,False,False,53.762041,False,0.814445,0.184312,0.043571,0.97214,116.405071
SYN-P-0046,True,professional,mayo_mock_cohort,lab,63.047056,False,False,51.438234,False,0.358254,0.318181,0.074411,0.976862,118.144414
SYN-P-0047,True,professional,mayo_mock_cohort,lab,49.779325,False,False,50.548961,True,0.921344,0.196934,0.01488,0.995653,121.870761
SYN-P-0048,True,professional,mayo_mock_cohort,lab,53.341144,True,False,53.810002,False,0.645535,0.280559,0.024211,0.956483,118.782228
SYN-P-0049,True,professional,mayo_mock_cohort,lab,40.645796,False,False,53.215086,False,0.560975,0.254783,0.051099,0.983387,128.016864
SYN-P-0050,True,professional,mayo_mock_cohort,lab,39.424762,True,False,55.342754,False,0.60056,0.19163,0.029801,0.975101,122.25313
SYN-P-0051,True,professional,mayo_mock_cohort,lab,53.211358,True,False,54.262498,False,0.472881,0.290622,0.013097,0.960795,119.124294
SYN-P-0052,True,professional,mayo_mock_cohort,lab,70.087152,False,False,52.911162,True,0.633056,0.248424,0.039162,0.971522,116.365049
SYN-P-0053,True,professional,mayo_mock_cohort,lab,53.763634,False,False,50.058767,False,0.587033,0.32996,0.029257,0.976625,119.212509
SYN-P-0054,True,professional,mayo_mock_cohort,lab,46.301696,False,False,51.220382,False,0.718994,0.42272,0.02596,0.990539,113.916731
SYN-P-0055,True,professional,mayo_mock_cohort,lab,52.113747,False,False,53.466178,False,0.50895,0.220151,0.031472,0.966524,114.961842
SYN-P-0056,True,professional,mayo_mock_cohort,lab,40.001258,False,False,51.279423,False,0.652566,0.270511,0.031052,0.979795,121.104454
SYN-P-0057,True,professional,mayo_mock_cohort,lab,45.708501,True,False,49.424029,False,0.784648,0.099179,0.043681,0.966377,119.456808
SYN-P-0058,True,professional,mayo_mock_cohort,lab,18.0,False,False,52.503515,False,0.668896,0.302351,0.0497,0.994826,117.467735
SYN-P-0059,True,professional,mayo_mock_cohort,lab,36.590073,False,True,50.967858,True,0.771867,0.274426,0.024927,0.964234,114.82993
SYN-P-0060,True,professional,mayo_mock_cohort,lab,40.89921,False,False,48.061878,False,0.309529,0.05,0.040448,0.991961,115.482249
SYN-P-0061,True,professional,mayo_mock_cohort,lab,30.223092,True,False,51.481541,False,0.433237,0.25231,0.06485,0.960261,123.717964
SYN-P-0062,True,professional,mayo_mock_cohort,lab,71.111248,False,False,49.677335,False,0.817554,0.271584,0.028823,0.96245,124.643512
SYN-P-0063,True,professional,mayo_mock_cohort,lab,32.815009,False,False,51.756638,False,0.718698,0.188309,0.066446,0.99069,127.091619
SYN-P-0064,True,professional,mayo_mock_cohort,lab,64.483891,False,False,54.857454,False,0.523428,0.21798,0.026103,0.982105,123.469048
SYN-P-0065,True,professional,mayo_mock_cohort,lab,42.326201,False,False,49.81914,False,0.59882,0.205749,0.047888,0.966748,115.735593
SYN-P-0066,True,professional,mayo_mock_cohort,lab,48.676581,True,False,54.142592,False,0.515065,0.241392,0.064379,0.994154,122.584272
SYN-P-0067,True,professional,mayo_mock_cohort,lab,25.877585,False,False,50.471126,False,0.439356,0.174616,0.056663,1.0,115.169038
SYN-P-0068,True,professional,mayo_mock_cohort,lab,49.745051,False,False,54.010398,False,0.71102,0.287128,0.040992,0.957187,119.711655
SYN-P-0069,True,professional,mayo_mock_cohort,lab,40.903665,False,False,55.47534,False,0.571057,0.254722,0.057741,0.965151,122.790113
SYN-P-0070,True,professional,mayo_mock_cohort,lab,39.323877,False,False,55.798837,False,0.332728,0.321877,0.038351,0.976516,119.286495
SYN-P-0071,True,professional,mayo_mock_cohort,lab,36.691143,True,False,53.614187,False,0.305097,0.392826,0.018687,0.997887,120.495735
SYN-P-0072,True,professional,mayo_mock_cohort,lab,18.0,False,False,48.78976,False,0.744365,0.347342,0.031383,0.988904,120.415628
SYN-P-0073,True,professional,mayo_mock_cohort,lab,29.28287,False,False,50.877569,False,0.554861,0.325519,0.040906,0.976246,119.098604
SYN-P-0074,True,professional,mayo_mock_cohort,lab,72.852025,False,False,48.933792,False,0.671756,0.147597,0.045461,0.999115,117.81855
SYN-P-0075,True,professional,mayo_mock_cohort,lab,55.739103,False,False,50.880739,False,0.407903,0.325447,0.010956,0.995541,108.519774
SYN-P-0076,True,professional,mayo_mock_cohort,lab,49.304959,True,False,50.129342,False,0.718537,0.251405,0.038277,0.983558,123.598748
SYN-P-0077,True,professional,mayo_mock_cohort,lab,38.052356,False,False,55.933094,False,0.672018,0.274558,0.034428,0.999271,116.041578
SYN-P-0078,True,professional,mayo_mock_cohort,lab,49.336425,True,False,53.365445,False,0.533087,0.262068,0.060594,0.964762,118.982841
SYN-P-0079,True,professional,mayo_mock_cohort,lab,49.036065,False,False,55.864208,False,0.519662,0.259364,0.057145,0.987594,123.68538
SYN-P-0080,True,professional,mayo_mock_cohort,lab,53.339325,False,True,54.956288,False,0.720055,0.257996,0.071409,0.971591,121.880532
SYN-P-0081,True,professional,mayo_mock_cohort,lab,46.499825,False,False,50.80156,False,0.938928,0.416931,0.016689,0.991238,123.123718
SYN-P-0082,True,professional,mayo_mock_cohort,lab,31.13277,False,False,51.547593,False,0.800272,0.246793,0.050971,0.959176,116.077852
SYN-P-0083,True,professional,mayo_mock_cohort,lab,39.76238,True,True,51.473965,False,0.816981,0.232215,0.07173,0.963749,118.31386
SYN-P-0084,True,professional,mayo_mock_cohort,lab,37.531571,False,False,54.704325,False,0.535562,0.368189,0.087271,0.983076,127.534832
SYN-P-0085,True,professional,mayo_mock_cohort,lab,59.789911,False,False,52.256862,False,0.625577,0.330719,0.061006,0.997379,114.75494
SYN-P-0086,True,professional,mayo_mock_cohort,lab,39.466387,True,False,51.462469,False,0.682233,0.229086,0.044714,0.977365,119.153259
SYN-P-0087,True,professional,mayo_mock_cohort,lab,38.816005,True,False,50.678639,False,0.472087,0.153572,0.054691,0.973372,119.858772
SYN-P-0088,True,professional,mayo_mock_cohort,lab,43.966775,True,False,51.060237,False,0.752323,0.294982,0.036477,0.989951,121.192793
SYN-P-0089,True,professional,mayo_mock_cohort,lab,37.047457,False,False,51.412366,False,0.607224,0.2049,0.067842,0.990367,126.942729
SYN-P-0090,True,professional,mayo_mock_cohort,lab,48.452875,True,False,47.205669,True,0.423828,0.275773,0.043103,0.969453,120.467026
SYN-P-0091,True,professional,mayo_mock_cohort,lab,64.535164,False,False,48.912925,False,0.464193,0.279646,0.057303,0.978815,116.546435
SYN-P-0092,True,professional,mayo_mock_cohort,lab,34.604979,False,False,51.106086,True,0.849519,0.333554,0.012132,0.988774,116.754051
SYN-P-0093,True,professional,mayo_mock_cohort,lab,58.850548,True,False,52.471476,False,0.566898,0.322999,0.015862,0.972368,120.737479
SYN-P-0094,True,professional,mayo_mock_cohort,lab,37.077515,True,False,53.559335,False,0.757274,0.190307,0.035498,0.979594,124.060533
SYN-P-0095,True,professional,mayo_mock_cohort,lab,43.75713,False,False,48.142774,False,0.50218,0.433612,0.052814,0.983463,124.021809
SYN-P-0096,True,professional,mayo_mock_cohort,lab,48.288917,False,False,49.020473,False,0.700514,0.411253,0.025956,0.965794,111.831914
SYN-P-0097,True,professional,mayo_mock_cohort,lab,25.713663,False,True,53.722361,False,0.587131,0.342911,0.015049,0.976575,112.470244
SYN-P-0098,True,professional,mayo_mock_cohort,lab,28.805647,True,False,49.469868,False,0.627637,0.287119,0.046141,1.0,121.670464
SYN-P-0099,True,professional,mayo_mock_cohort,lab,44.162209,False,False,47.730864,False,0.349902,0.110896,0.067445,0.975221,120.325948
SYN-P-0100,True,professional,mayo_mock_cohort,lab,28.942427,True,False,53.228679,False,0.315966,0.393319,0.008404,0.977901,126.401936
SYN-P-0101,True,professional,mayo_mock_cohort,lab,45.32028,True,False,57.033122,False,0.792711,0.269171,0.058222,0.957747,125.102831
SYN-P-0102,True,professional,mayo_mock_cohort,lab,78.864274,False,False,53.523714,False,0.735204,0.44119,0.039323,0.965536,124.673435
SYN-P-0103,True,professional,mayo_mock_cohort,lab,37.324303,False,True,54.001977,False,0.500931,0.389533,0.096573,0.986529,115.68353
SYN-P-0104,True,professional,mayo_mock_cohort,lab,58.850492,True,False,53.898151,False,0.523662,0.406278,0.044648,1.0,119.318696
SYN-P-0105,True,professional,mayo_mock_cohort,lab,19.477019,True,True,47.967915,False,0.640105,0.187752,0.022545,0.949955,115.726339
SYN-P-0106,True,professional,mayo_mock_cohort,lab,60.316991,False,True,52.23139,False,0.618798,0.320139,0.040255,0.963754,115.303614
SYN-P-0107,True,professional,mayo_mock_cohort,lab,44.359505,False,False,50.021991,True,0.380549,0.356263,0.057467,1.0,122.415016
SYN-P-0108,True,professional,mayo_mock_cohort,lab,70.807708,False,True,50.822736,False,0.379479,0.213784,0.059158,0.99309,120.501235
SYN-P-0109,True,professional,mayo_mock_cohort,lab,27.655619,True,False,55.075278,False,0.711476,0.363825,0.035661,0.94752,117.569602
SYN-P-0110,True,professional,mayo_mock_cohort,lab,37.530655,False,False,51.333547,False,0.576182,0.127609,0.032589,0.968937,122.144934
SYN-P-0111,True,professional,mayo_mock_cohort,lab,64.692265,False,False,47.984603,False,0.704078,0.087471,0.042823,0.978538,118.066915
SYN-P-0112,True,professional,mayo_mock_cohort,lab,57.337752,True,False,54.767468,False,0.741361,0.160458,0.049247,0.980178,118.005603
SYN-P-0113,True,professional,mayo_mock_cohort,lab,36.093083,False,True,55.54643,False,0.781957,0.324351,0.052229,0.963641,120.070963
SYN-P-0114,True,professional,mayo_mock_cohort,lab,64.820045,True,False,53.632312,False,0.497504,0.226555,0.026844,0.97239,116.252289
SYN-P-0115,True,professional,mayo_mock_cohort,lab,30.909671,True,False,49.46905,False,0.651269,0.099512,0.032516,0.977967,118.830082
SYN-P-0116,True,professional,mayo_mock_cohort,lab,77.171572,True,False,52.601847,False,0.543848,0.292005,0.025263,0.959154,121.188552
SYN-P-0117,True,professional,mayo_mock_cohort,lab,53.498644,False,False,50.446151,False,0.767288,0.237054,0.043165,0.972751,122.036864
SYN-P-0118,True,professional,mayo_mock_cohort,lab,48.209838,False,False,52.763903,False,0.569347,0.366516,0.074612,0.977955,116.717145
SYN-P-0119,True,professional,mayo_mock_cohort,lab,33.252748,False,False,52.303132,False,0.686666,0.327132,0.028639,0.994753,125.030949
SYN-P-0120,True,professional,mayo_mock_cohort,lab,51.43862,True,False,52.366649,False,0.622839,0.127665,0.040619,0.935538,115.720357
SYN-P-0121,True,professional,mayo_mock_cohort,lab,63.344314,False,False,52.629121,False,0.833976,0.31093,0.049097,0.952303,121.233416
SYN-P-0122,True,professional,mayo_mock_cohort,lab,47.654629,False,False,47.504925,False,0.592538,0.099258,0.042499,0.97524,119.063468
SYN-P-0123,True,professional,mayo_mock_cohort,lab,59.244361,False,True,50.283529,False,0.39822,0.129107,0.083853,0.986138,117.434472
SYN-P-0124,True,professional,mayo_mock_cohort,lab,58.671869,False,False,53.936069,False,0.455476,0.19268,0.042163,0.99284,117.287751
SYN-P-0125,True,professional,mayo_mock_cohort,lab,39.659511,False,False,53.571186,False,0.754478,0.263585,0.04446,0.977012,116.911997
SYN-P-0126,True,professional,mayo_mock_cohort,lab,74.130039,True,False,55.360396,False,0.229156,0.351816,0.04908,0.98671,120.716138
SYN-P-0127,True,professional,mayo_mock_cohort,lab,35.444554,False,False,55.282387,False,0.902202,0.053909,0.042682,0.977874,114.445168
SYN-P-0128,True,professional,mayo_mock_cohort,lab,54.088019,False,False,50.240524,False,0.812187,0.150984,0.057294,0.947807,117.874204
SYN-P-0129,True,professional,mayo_mock_cohort,lab,43.26723,False,False,50.758698,False,0.461543,0.148624,0.032294,0.973503,117.327166
SYN-P-0130,True,professional,mayo_mock_cohort,lab,53.422219,False,False,52.848786,False,0.700899,0.173981,0.077708,0.973157,117.813565
SYN-P-0131,True,professional,mayo_mock_cohort,lab,56.395508,True,False,50.727639,False,0.866307,0.362795,0.070837,0.981162,116.870111
SYN-P-0132,True,professional,mayo_mock_cohort,lab,31.730536,False,False,48.850034,False,0.656642,0.26385,0.066605,0.96571,122.588407
SYN-P-0133,True,professional,mayo_mock_cohort,lab,32.947848,True,False,44.475751,False,0.639913,0.094219,0.026991,0.980533,120.619497
SYN-P-0134,True,professional,mayo_mock_cohort,lab,46.161557,False,False,50.219269,False,0.577055,0.376298,0.0,0.969765,127.240196
SYN-P-0135,True,professional,mayo_mock_cohort,lab,33.076547,False,False,49.745662,False,0.676645,0.185948,0.04074,0.987284,116.026571
SYN-P-0136,True,professional,mayo_mock_cohort,lab,54.537885,False,False,56.628809,False,0.782369,0.265648,0.03343,0.965896,119.485103
SYN-P-0137,True,professional,mayo_mock_cohort,lab,38.41261,False,True,51.445758,False,0.58347,0.256003,0.049949,0.981095,115.053258
SYN-P-0138,True,professional,mayo_mock_cohort,lab,61.886574,True,False,56.044167,False,0.398768,0.397055,0.06768,0.988631,124.207066
SYN-P-0139,True,professional,mayo_mock_cohort,lab,76.231892,False,False,55.94587,False,0.589051,0.354737,0.063001,0.964269,119.0745
SYN-P-0140,True,professional,mayo_mock_cohort,lab,45.972365,False,False,52.829569,False,0.493246,0.34345,0.054393,0.985666,119.880988
SYN-P-0141,True,professional,mayo_mock_cohort,lab,68.278047,False,False,55.240715,False,0.472684,0.277753,0.056751,0.968868,119.452421
SYN-P-0142,True,professional,mayo_mock_cohort,lab,43.957158,True,False,48.568087,False,0.647122,0.251791,0.048144,0.994089,113.968932
SYN-P-0143,True,professional,mayo_mock_cohort,lab,18.0,False,False,52.468351,False,0.514096,0.295394,0.048866,0.95662,120.904239
SYN-P-0144,True,professional,mayo_mock_cohort,lab,41.401568,False,False,49.413524,False,0.609612,0.153826,0.060147,0.969793,120.354716
SYN-P-0145,True,professional,mayo_mock_cohort,lab,48.689461,False,False,50.365541,False,0.424301,0.330668,0.023164,0.975197,122.680838
SYN-P-0146,True,professional,mayo_mock_cohort,lab,31.853889,False,False,53.463351,False,0.340033,0.286831,0.038675,0.971136,126.455408
SYN-P-0147,True,professional,mayo_mock_cohort,lab,60.458496,False,True,53.020879,False,0.902043,0.412982,0.04602,0.985319,123.240699
