participant_id,synthetic,device,stimulus_id,stimulus_version,task_version,coordinate_transform_version,fixation_index,x_norm,y_norm,duration_ms
SYN-W-0479,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,19,0.537964,0.756651,224.893125
SYN-W-0479,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,20,0.297972,0.400894,242.793351
SYN-W-0479,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,21,0.674061,0.405665,315.390357
SYN-W-0479,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,22,0.5592,0.388312,110.789994
SYN-W-0479,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,23,0.784924,0.327453,207.886695
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,0,0.482438,0.772235,341.827915
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,1,0.317489,0.370973,220.714721
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,2,0.476805,0.722384,206.682124
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,3,0.659051,0.362834,207.174864
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,4,0.473485,0.762443,161.673546
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,5,0.668418,0.391035,333.263042
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,6,0.533012,0.753294,221.301265
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,7,0.483048,0.74982,423.474436
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,8,0.643607,0.45698,163.660985
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,9,0.309555,0.330194,143.837749
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,10,0.546962,0.578771,153.994985
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,11,0.50288,0.48307,137.219142
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,12,0.493584,0.534806,164.810286
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,13,0.687872,0.408514,99.51612
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,14,0.351723,0.353925,258.344437
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,15,0.364609,0.394986,161.625092
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,16,0.649738,0.348682,277.077003
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,17,0.420784,0.716329,260.755634
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,18,0.440955,0.567828,423.037289
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,19,0.543295,0.754765,211.586343
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,20,0.505376,0.570304,336.832128
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,21,0.503688,0.683932,185.271017
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,22,0.476643,0.762648,144.153468
SYN-W-0479,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,23,0.678826,0.410562,278.341317
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,0,0.562241,0.73687,112.650002
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,1,0.697276,0.394271,238.897177
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,2,0.452726,0.557825,451.695613
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,3,0.519207,0.477432,190.228482
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,4,0.832303,0.685294,207.778161
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,5,0.578884,0.566287,344.616549
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,6,0.263637,0.41515,319.548842
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,7,0.246486,0.331965,161.096374
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,8,0.405056,0.73268,317.866438
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,9,0.789097,0.32395,299.36019
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,10,0.470241,0.486715,147.537144
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,11,0.481108,0.597639,239.38908
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,12,0.426695,0.606338,144.421217
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,13,0.608807,0.881655,398.29269
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,14,0.522512,0.744278,153.940642
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,15,0.443387,0.59391,244.681488
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,16,0.329541,0.37965,224.327501
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,17,0.572914,0.760611,267.746729
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,18,0.315852,0.36224,180.735861
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,19,0.450892,0.795577,206.726576
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,20,0.380205,0.430089,208.151947
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,21,0.754377,0.366398,167.038815
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,22,0.56163,0.747546,207.771669
SYN-W-0479,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,23,0.501138,0.82758,245.561753
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,0,0.510915,0.548606,264.982368
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,1,0.348192,0.346606,127.323859
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,2,0.527301,0.65961,376.190564
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,3,0.601589,0.408401,249.607995
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,4,0.527531,0.568396,293.365473
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,5,0.544359,0.536478,253.125003
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,6,0.460107,0.484138,205.056774
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,7,0.502521,0.786809,192.6277
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,8,0.384456,0.4139,300.684896
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,9,0.441407,0.66633,294.829202
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,10,0.253728,0.38911,281.657163
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,11,0.257327,0.399891,130.29717
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,12,0.76315,0.360983,399.286909
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,13,0.485311,0.793527,277.090285
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,14,0.564768,0.706838,299.107617
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,15,0.65143,0.389033,351.126746
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,16,0.539276,0.719729,180.095155
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,17,0.50216,0.689113,386.792
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,18,0.502431,0.587822,221.598112
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,19,0.725413,0.468467,319.878098
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,20,0.681749,0.308541,383.856562
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,21,0.526931,0.761391,313.474915
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,22,0.500533,0.575153,512.680883
SYN-W-0480,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,23,0.49934,0.570261,188.183125
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,0,0.657439,0.318299,170.109032
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,1,0.718702,0.332891,152.396818
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,2,0.460784,0.734924,344.856671
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,3,0.674543,0.214439,279.812037
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,4,0.38842,0.37006,283.735995
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,5,0.181376,0.150875,175.664837
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,6,0.409803,0.796678,172.643523
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,7,0.505098,0.50227,154.417436
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,8,0.444823,0.769661,230.728462
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,9,0.551282,0.557875,177.637483
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,10,0.613762,0.44115,271.278582
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,11,0.665032,0.367807,321.269812
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,12,0.50094,0.711393,231.848662
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,13,0.346627,0.398156,247.077811
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,14,0.287934,0.345494,383.116372
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,15,0.53501,0.745386,239.566144
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,16,0.674494,0.344504,300.070796
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,17,0.547038,0.677723,143.521473
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,18,0.611671,0.361266,274.383961
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,19,0.470804,0.777091,233.911307
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,20,0.482477,0.671525,234.573026
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,21,0.711531,0.391382,153.955967
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,22,0.475043,0.705375,316.50253
SYN-W-0480,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,23,0.463181,0.434251,127.674207
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,0,0.410676,0.476663,133.207921
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,1,0.252817,0.406426,208.597117
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,2,0.401529,0.422812,173.63434
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,3,0.307999,0.3852,118.7023
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,4,0.541698,0.533282,234.721326
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,5,0.503551,0.278169,155.390927
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,6,0.489371,0.70034,141.991637
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,7,0.688193,0.277695,414.010628
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,8,0.296922,0.405049,188.840234
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,9,0.656241,0.485864,187.060259
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,10,0.621702,0.389166,344.697953
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,11,0.661877,0.41058,272.296639
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,12,0.721895,0.394922,171.639331
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,13,0.561839,0.505161,122.982216
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,14,0.225984,0.400032,283.446621
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,15,0.500721,0.817295,160.772501
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,16,0.669729,0.25519,329.217507
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,17,0.477858,0.750435,70.0
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,18,0.521227,0.702735,90.98919
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,19,0.361846,0.464,172.59949
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,20,0.330699,0.32693,147.895519
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,21,0.579406,0.512038,218.222717
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,22,0.65558,0.273589,199.121598
SYN-W-0480,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,23,0.427133,0.769085,274.152365
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,0,0.477468,0.548435,247.403905
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,1,0.696331,0.517746,309.763372
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,2,0.470844,0.551525,151.841874
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,3,0.41872,0.735075,401.043851
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,4,0.487388,0.714395,409.377305
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,5,0.669544,0.382996,145.859237
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,6,0.330377,0.362448,89.165195
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,7,0.24534,0.33992,275.232194
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,8,0.663763,0.358325,261.659788
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,9,0.354053,0.351628,397.150644
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,10,0.411062,0.702734,187.310688
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,11,0.470092,0.686523,186.003152
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,12,0.523465,0.618955,203.831004
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,13,0.489491,0.778785,129.222536
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,14,0.631255,0.332404,119.431608
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,15,0.520468,0.748318,274.769379
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,16,0.621145,0.328967,253.821096
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,17,0.555793,0.485272,114.490584
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,18,0.583176,0.766815,178.154725
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,19,0.38124,0.327629,246.549325
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,20,0.742371,0.341729,226.581902
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,21,0.289186,0.396324,329.889124
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,22,0.624508,0.299186,205.243424
SYN-W-0481,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,23,0.454178,0.652124,141.44413
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,0,0.471927,0.434195,328.763572
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,1,0.256771,0.415789,223.770115
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,2,0.476876,0.749505,98.699586
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,3,0.291164,0.314684,257.873266
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,4,0.667265,0.354916,151.460599
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,5,0.694174,0.476243,153.127152
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,6,0.250535,0.44395,252.396868
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,7,0.457176,0.787224,255.223486
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,8,0.267967,0.382713,483.368231
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,9,0.401148,0.415555,146.638769
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,10,0.696712,0.353707,237.83937
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,11,0.484398,0.767088,380.082189
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,12,0.664291,0.298789,203.572047
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,13,0.761565,0.377269,350.626643
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,14,0.530565,0.567168,137.706943
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,15,0.408499,0.425142,215.690742
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,16,0.703059,0.449198,150.302912
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,17,0.456822,0.7385,264.631099
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,18,0.288538,0.333881,121.311131
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,19,0.316657,0.43034,558.508119
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,20,0.392118,0.441744,141.130715
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,21,0.298633,0.332708,248.368458
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,22,0.433709,0.563587,227.783606
SYN-W-0481,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,23,0.464861,0.756478,222.281072
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,0,0.529629,0.82719,94.537578
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,1,0.546692,0.456789,134.929118
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,2,0.521466,0.54221,168.592908
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,3,0.609579,0.348212,131.389594
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,4,0.749763,0.320092,212.680325
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,5,0.659381,0.454535,176.06969
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,6,0.739685,0.273302,162.255193
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,7,0.520305,0.530255,443.853036
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,8,0.449828,0.502675,206.476381
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,9,0.471895,0.552311,139.30893
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,10,0.276574,0.652756,324.552128
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,11,0.362576,0.332462,160.840688
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,12,0.515019,0.761122,157.044983
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,13,0.682196,0.431672,256.947998
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,14,0.532717,0.786836,276.278022
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,15,0.434223,0.480087,109.011462
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,16,0.302244,0.490786,316.729385
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,17,0.516922,0.520518,275.803279
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,18,0.341272,0.40683,192.947167
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,19,0.51468,0.480826,138.96467
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,20,0.498046,0.723765,135.560845
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,21,0.580276,0.579204,430.902445
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,22,0.279038,0.425859,196.618883
SYN-W-0481,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,23,0.612251,0.406384,147.1268
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,0,0.351448,0.419737,174.34993
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,1,0.581656,0.539611,321.150872
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,2,0.693329,0.377529,258.100817
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,3,0.425337,0.530686,286.740057
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,4,0.462319,0.51703,213.863459
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,5,0.522938,0.775919,264.560848
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,6,0.687741,0.413572,181.015043
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,7,0.683582,0.362191,121.827606
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,8,0.68511,0.457208,375.590217
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,9,0.700958,0.40749,297.529257
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,10,0.311158,0.402775,132.183888
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,11,0.512315,0.515296,228.529084
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,12,0.280049,0.130583,209.396984
SYN-W-0482,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,13,0.677729,0.389158,376.014304
