participant_id,comparison_unit_id,synthetic,scenario,recruitment_source,cohort_site,session_id,trial_id,stimulus_id,stimulus_version,task_type,device,tracker_make_model,acquisition_software,acquisition_version,display_width_px,display_height_px,display_width_mm,display_height_mm,viewport_width_px,viewport_height_px,viewing_distance_mm,coordinate_transform_version,timebase,sample_index,timestamp_ms,gaze_x_norm,gaze_y_norm,gaze_x_deg,gaze_y_deg,target_x_norm,target_y_norm,target_x_deg,target_y_deg,valid,blink,validity_reason,fixation_id,fixation_duration_ms
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,138,1150.0,0.38713998706685926,0.41705276133009045,-5.015076036070524,-2.148792099052188,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,139,1158.333333,0.3841096344152672,0.4147785995608347,-5.149733551774029,-2.2077054627771706,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,140,1166.666667,0.3739272593795333,0.41583686331968495,-5.60220014029235,-2.1802905802543164,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,141,1175.0,0.3752252978305236,0.4160338849140257,-5.544520175880898,-2.175186631623225,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,142,1183.333333,0.37260819940961326,0.4073654706589972,-5.660814222227684,-2.399746488722769,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,143,1191.666667,0.3556589829669896,0.4129239353023862,-6.413973884383048,-2.2557515215592856,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,144,1200.0,0.3637300556885649,0.41122823118500157,-6.05532565867946,-2.2996796337929744,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,145,1208.333333,0.34213661453693106,0.4122959438803863,-7.014857262844805,-2.272019971570454,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,146,1216.666667,0.3403356849396275,0.4184137040473207,-7.094883825232651,-2.1135361579872343,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,147,1225.0,0.3468486775606476,0.40512943179732236,-6.805470840350824,-2.4576722583588295,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,148,1233.333333,0.3323197505606884,0.40384091148899737,-7.451081909618363,-2.4910520586077007,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,149,1241.666667,0.3286932574410079,0.4157595901094576,-7.612229673709606,-2.182292383644851,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,150,1250.0,0.33406280305566693,0.4210220861089678,-7.373627188765564,-2.0459646407763787,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,151,1258.333333,0.3273476713495871,0.4075296028051638,-7.6720224770787855,-2.3954945586460266,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,152,1266.666667,0.31967865978454757,0.4124560068137237,-8.012804611695072,-2.267873456604776,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,153,1275.0,0.32121262516335863,0.41916130652956485,-7.944640938738605,-2.0941691201829875,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,154,1283.333333,0.317756087603883,0.4041925710059593,-8.098236514636449,-2.4819421327835105,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,155,1291.666667,0.31559810324907556,0.408311580486615,-8.194129252398417,-2.375237013120922,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,156,1300.0,0.3132487689177378,0.4224922446875061,-8.29852486604051,-2.007879405046127,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,157,1308.333333,0.32145622324086665,0.4112583709938301,-7.933816353048836,-2.2988988461005055,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,158,1316.666667,0.31189581709938413,0.4159951723408218,-8.3586449747118,-2.17618950131206,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,159,1325.0,0.3229309657005398,0.4129161011670256,-7.868284324683182,-2.2559544689802693,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,160,1333.333333,0.31584992348981344,0.41294947412765637,-8.182939304586961,-2.25508992477994,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,161,1341.666667,0.3099142496351083,0.4215386403294929,-8.446698406974242,-2.032583030422675,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,162,1350.0,0.30940481260538016,0.40744181586138134,-8.469335879479141,-2.397768725866353,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,163,1358.333333,0.30987048129778566,0.4043538959689014,-8.448643307864652,-2.4777629242732737,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,164,1366.666667,0.3178903471348636,0.4063893989374667,-8.092270524212244,-2.4250321430370687,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,165,1375.0,0.3089077182264175,0.422870956385082,-8.491424890837646,-1.9980686781718053,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,166,1383.333333,0.3239225952332512,0.40949599878646187,-7.824220024344083,-2.344554030474423,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,167,1391.666667,0.3148519520981997,0.4131590905549452,-8.227285413369803,-2.249659700338325,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,168,1400.0,0.3230195221524845,0.4165436482810252,-7.864349207820753,-2.1619809419226454,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,169,1408.333333,0.3219381713258069,0.4232544944583283,-7.912400386236518,-1.9881329214824588,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,170,1416.666667,0.32895077203956025,0.41676616748111406,-7.600786689976268,-2.156216464325734,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,171,1425.0,,,,,,,,,False,True,blink,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,172,1433.333333,0.3309739407998669,0.41650606222488207,-7.510884652017516,-2.1629546285910624,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,173,1441.666667,0.3160862613908816,0.4154160172458457,-8.17243733393094,-2.1911928204359534,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,174,1450.0,0.3224037194593251,0.4142542480458497,-7.89171317180719,-2.221289066168835,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,175,1458.333333,0.3323701804732644,0.41795148372533325,-7.448840993287698,-2.1255102199552343,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,176,1466.666667,0.3359897834782967,0.4064780981653493,-7.287999400070974,-2.422734342614505,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,177,1475.0,0.32458470246214816,0.42558417632194784,-7.794798460313983,-1.9277812803413674,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,178,1483.333333,0.33504469915227275,0.4166040331974197,-7.329995405851307,-2.1604166387182104,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,179,1491.666667,0.34173634316979407,0.4266514166044605,-7.032643822398392,-1.900133856224218,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,180,1500.0,0.34361151395272477,0.4282378217288229,-6.949318259937342,-1.8590371922268607,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,181,1508.333333,0.3470963557589011,0.43035102055605123,-6.794464949385225,-1.804293658668801,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,182,1516.666667,0.34799232351886983,0.42868137610611246,-6.754651499737891,-1.8475466814310437,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,183,1525.0,0.34090496444891777,0.426717089919906,-7.069587177193466,-1.8984325542446618,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,184,1533.333333,0.34717518694363303,0.42724187202635067,-6.790961986952655,-1.8848377961534395,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,185,1541.666667,0.3407490875375045,0.42918168909580134,-7.076513762993776,-1.8345858087541977,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,186,1550.0,0.36032197439095415,0.4453375330878696,-6.20676801988806,-1.416060123266012,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,187,1558.333333,0.34229462228149937,0.43383219960129543,-7.0078359908043035,-1.71411187386491,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,188,1566.666667,0.34922620448958497,0.4398502616203165,-6.69982245332211,-1.5582107935463723,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,189,1575.0,0.3513690360370149,0.4380916112208737,-6.604603049535418,-1.6037695625170445,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,190,1583.333333,0.34016933607899746,0.4467631186083516,-7.102275745212916,-1.3791295761850495,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,191,1591.666667,0.3511471341716171,0.4457241242493572,-6.614463536864756,-1.4060452747106098,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,192,1600.0,0.3509885516075009,0.45828023995636674,-6.621510351731849,-1.0807724547994295,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,193,1608.333333,0.3600785903528107,0.4664279345293574,-6.217583094470573,-0.8697021165377186,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,194,1616.666667,0.35129927417925555,0.4672432515643311,-6.607703005064292,-0.8485808974222021,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,195,1625.0,0.3439300833538855,0.47273325243452835,-6.935162229576679,-0.706359520522419,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,196,1633.333333,0.3403946219291012,0.4606944742435419,-7.092264886284606,-1.0182304383956364,,,,,True,False,valid,,
SYN-P005,SYN-P005,True,systematic_bias,synthetic_demo,synthetic_site,SYN-P005-SYN-SESSION-01,SYN-P005-SYN-FACE-01-professional,SYN-FACE-01,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,197,1641.666667,0.35103914677233033,0.4679327794936242,-6.619262092210318,-0.8307183116351439,,,,,True,False,valid,,
